File	Velocity(km/s)	Velocity_error(km/s)	Sigma(km/s)	Sigma_error(km/s)	h3	h3_error	h4	h4_error
spectrum_xpos_34_ypos_23_fiber_number_1486_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_34_ypos_24_fiber_number_1487_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_34_ypos_25_fiber_number_1488_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_26_fiber_number_1489_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_27_fiber_number_1490_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_28_fiber_number_1491_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_29_fiber_number_1492_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_30_fiber_number_1493_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_31_fiber_number_1494_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_32_fiber_number_1495_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_34_ypos_33_fiber_number_1496_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_34_fiber_number_1497_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_35_fiber_number_1498_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_36_fiber_number_1499_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_37_fiber_number_1500_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_38_fiber_number_1501_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_39_fiber_number_1502_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_40_fiber_number_1503_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_41_fiber_number_1504_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_34_ypos_42_fiber_number_1505_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_00_fiber_number_1506_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_01_fiber_number_1507_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_02_fiber_number_1508_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_03_fiber_number_1509_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_04_fiber_number_1510_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_05_fiber_number_1511_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_06_fiber_number_1512_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_07_fiber_number_1513_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_08_fiber_number_1514_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_09_fiber_number_1515_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_35_ypos_10_fiber_number_1516_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_11_fiber_number_1517_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_12_fiber_number_1518_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_13_fiber_number_1519_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_14_fiber_number_1520_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_15_fiber_number_1521_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_16_fiber_number_1522_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_17_fiber_number_1523_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_35_ypos_18_fiber_number_1524_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_19_fiber_number_1525_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_20_fiber_number_1526_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_21_fiber_number_1527_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_22_fiber_number_1528_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_23_fiber_number_1529_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_24_fiber_number_1530_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_35_ypos_25_fiber_number_1531_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_26_fiber_number_1532_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_27_fiber_number_1533_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_28_fiber_number_1534_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_29_fiber_number_1535_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_30_fiber_number_1536_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_31_fiber_number_1537_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_32_fiber_number_1538_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_35_ypos_33_fiber_number_1539_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_34_fiber_number_1540_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_35_fiber_number_1541_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_36_fiber_number_1542_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_37_fiber_number_1543_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_38_fiber_number_1544_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_39_fiber_number_1545_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_40_fiber_number_1546_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_41_fiber_number_1547_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_35_ypos_42_fiber_number_1548_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_00_fiber_number_1549_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_01_fiber_number_1550_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_02_fiber_number_1551_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_03_fiber_number_1552_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_04_fiber_number_1553_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_05_fiber_number_1554_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_06_fiber_number_1555_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_07_fiber_number_1556_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_08_fiber_number_1557_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_09_fiber_number_1558_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_36_ypos_10_fiber_number_1559_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_11_fiber_number_1560_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_12_fiber_number_1561_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_13_fiber_number_1562_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_14_fiber_number_1563_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_15_fiber_number_1564_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_16_fiber_number_1565_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_17_fiber_number_1566_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_36_ypos_18_fiber_number_1567_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_19_fiber_number_1568_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_20_fiber_number_1569_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_21_fiber_number_1570_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_22_fiber_number_1571_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_23_fiber_number_1572_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_24_fiber_number_1573_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_36_ypos_25_fiber_number_1574_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_26_fiber_number_1575_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_27_fiber_number_1576_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_28_fiber_number_1577_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_29_fiber_number_1578_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_30_fiber_number_1579_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_31_fiber_number_1580_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_32_fiber_number_1581_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_36_ypos_33_fiber_number_1582_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_34_fiber_number_1583_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_35_fiber_number_1584_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_36_fiber_number_1585_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_37_fiber_number_1586_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_38_fiber_number_1587_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_39_fiber_number_1588_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_40_fiber_number_1589_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_41_fiber_number_1590_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_36_ypos_42_fiber_number_1591_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_00_fiber_number_1592_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_01_fiber_number_1593_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_02_fiber_number_1594_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_03_fiber_number_1595_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_04_fiber_number_1596_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_05_fiber_number_1597_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_06_fiber_number_1598_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_07_fiber_number_1599_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_08_fiber_number_1600_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_09_fiber_number_1601_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_37_ypos_10_fiber_number_1602_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_11_fiber_number_1603_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_12_fiber_number_1604_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_13_fiber_number_1605_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_14_fiber_number_1606_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_15_fiber_number_1607_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_16_fiber_number_1608_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_17_fiber_number_1609_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_37_ypos_18_fiber_number_1610_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_19_fiber_number_1611_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_20_fiber_number_1612_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_21_fiber_number_1613_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_22_fiber_number_1614_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_23_fiber_number_1615_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_24_fiber_number_1616_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_37_ypos_25_fiber_number_1617_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_26_fiber_number_1618_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_27_fiber_number_1619_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_28_fiber_number_1620_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_29_fiber_number_1621_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_30_fiber_number_1622_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_31_fiber_number_1623_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_32_fiber_number_1624_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_37_ypos_33_fiber_number_1625_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_34_fiber_number_1626_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_35_fiber_number_1627_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_36_fiber_number_1628_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_37_fiber_number_1629_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_38_fiber_number_1630_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_39_fiber_number_1631_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_40_fiber_number_1632_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_41_fiber_number_1633_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_37_ypos_42_fiber_number_1634_NGC7025_LR-V.txt	4913.27	6.43	200.88	8.19	0.0455	0.0269	0.0436	0.0301
spectrum_xpos_38_ypos_00_fiber_number_1635_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_01_fiber_number_1636_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_02_fiber_number_1637_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_03_fiber_number_1638_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_04_fiber_number_1639_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_05_fiber_number_1640_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_06_fiber_number_1641_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_07_fiber_number_1642_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_08_fiber_number_1643_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_09_fiber_number_1644_NGC7025_LR-V.txt	5025.70	4.92	195.19	6.44	-0.0518	0.0213	0.0683	0.0239
spectrum_xpos_38_ypos_10_fiber_number_1645_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_11_fiber_number_1646_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_12_fiber_number_1647_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_13_fiber_number_1648_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_14_fiber_number_1649_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_15_fiber_number_1650_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_16_fiber_number_1651_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_17_fiber_number_1652_NGC7025_LR-V.txt	5052.46	4.10	190.33	5.16	-0.1036	0.0177	0.0657	0.0207
spectrum_xpos_38_ypos_18_fiber_number_1653_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_19_fiber_number_1654_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_20_fiber_number_1655_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_21_fiber_number_1656_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_22_fiber_number_1657_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_23_fiber_number_1658_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_24_fiber_number_1659_NGC7025_LR-V.txt	5001.60	4.55	188.40	6.13	-0.0918	0.0201	0.0946	0.0239
spectrum_xpos_38_ypos_25_fiber_number_1660_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_38_ypos_26_fiber_number_1661_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_38_ypos_27_fiber_number_1662_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_38_ypos_28_fiber_number_1663_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
spectrum_xpos_38_ypos_29_fiber_number_1664_NGC7025_LR-V.txt	4942.77	4.28	187.73	5.92	-0.0350	0.0197	0.0849	0.0224
